,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Rand,Fowlkes-Mallows,Jaccard,Number of clusters,punctuation
571,subtractive,"ra = 0.8,tol = 0.2",Minkowski,3402.3178807344766,0.5370354627193736,6.0826236294298015,14.487175775354736,0.3965865649273006,0.6289090361655599,0.7239373601789709,0.4009620271454589,0.16576527852893455,18,0.33882177054332835
572,subtractive,"ra = 0.8,tol = 0.3",Minkowski,3402.3178807344766,0.5370354627193736,6.0826236294298015,14.487175775354736,0.3965865649273006,0.6289090361655599,0.7239373601789709,0.4009620271454589,0.16576527852893455,18,0.33882177054332835
573,subtractive,"ra = 0.8,tol = 0.4",Minkowski,2740.79099747856,0.8651337159677812,5.72621224408301,14.728429653048703,0.3653972337867696,0.6171633193733771,0.7278747203579419,0.4158609508211626,0.17988133764832795,16,0.338339712803763
395,subtractive,"ra = 1,tol = 0.6",Manhattan,137.1248483873407,11.223304113363259,2.176473967668759,16.351285934620204,0.7157953437451189,0.4896784513019106,0.7588366890380314,0.5181229663824537,0.28362573099415206,10,0.33474212598648423
590,subtractive,"ra = 1,tol = 0.1",Minkowski,2988.7370883010467,0.48683955758249403,6.079510727374035,14.599767294010952,0.4250625825441553,0.5840701418053565,0.7256375838926175,0.4071562197144384,0.16842961757526445,20,0.33378172417012797
761,subtractive,"ra = 0.7,tol = 0.2",Mahalanobis,572.3210592765968,1.0533962514488104,3.480381777657386,13.77459203183992,0.6392211561316739,0.5763190909029176,0.7493512304250559,0.49837885701960727,0.2821629933367504,9,0.3336969663754111
744,subtractive,"ra = 0.5,tol = 0.5",Mahalanobis,595.1921838156221,0.7631983719656362,3.6444665061293664,13.663056301601607,0.6879711661294481,0.5333193574095554,0.7589261744966443,0.5179692094967454,0.2816,10,0.33338091360887245
770,subtractive,"ra = 0.8,tol = 0.1",Mahalanobis,528.7911222286655,1.1258709490496275,3.4012751511745116,13.841129475374007,0.6614592709609158,0.5685370498477158,0.7497091722595078,0.5002950324807501,0.28520316892409914,9,0.33329214998598133
581,subtractive,"ra = 0.9,tol = 0.2",Minkowski,2683.4270393931447,0.6826675562901586,5.8452614241175755,14.72711964509261,0.4071042045161971,0.5774560107423128,0.727337807606264,0.4135421740807867,0.17492553479555917,18,0.333001266313283
385,subtractive,"ra = 0.9,tol = 0.6",Manhattan,115.1242776891267,13.200901589983152,2.00159437513831,16.51357872315194,0.7757409249725791,0.48518425071264537,0.7549888143176734,0.5086285267830764,0.28004207204838283,10,0.3318270865846061
716,subtractive,"ra = 0.2,tol = 0.7",Mahalanobis,500.3370098128942,0.9408490577915458,3.4708640457256856,13.872321035184815,0.6679276493006333,0.5311649154370447,0.7569574944071589,0.512217778910332,0.27592641962143427,10,0.3310581710890118
753,subtractive,"ra = 0.6,tol = 0.4",Mahalanobis,585.9708221311963,0.9917465987100899,3.503951648054049,13.714284913127448,0.6174397561844664,0.5574435681971212,0.749082774049217,0.49689132453527485,0.27973285384022606,9,0.3305558277262168
335,subtractive,"ra = 0.4,tol = 0.6",Manhattan,71.78756185319887,18.031728608494827,1.6418223876685656,17.016046859864154,1.632945055410302,0.5212449831646195,0.7404026845637584,0.4736095274424674,0.2616441842708068,11,0.3303100005162985
580,subtractive,"ra = 0.9,tol = 0.1",Minkowski,2991.6874524580057,0.43556523046157053,6.139512741753379,14.586057572093285,0.4529702273150245,0.577017465947137,0.7226845637583893,0.39596685807068976,0.15925122083559415,21,0.3300809234492694
183,subtractive,"ra = 0.9,tol = 0.4",Euclidean,1206.3501545402933,2.918606462748549,4.7476491506026175,15.677344330443857,0.7437510859518548,0.5076494215037418,0.7373601789709172,0.4494103464925079,0.21059709521247982,14,0.329969569294118
375,subtractive,"ra = 0.8,tol = 0.6",Manhattan,117.48402670960587,12.967762033268457,2.021884536173084,16.49576002758249,0.7257591905244823,0.4872048229023265,0.7519463087248323,0.49956071162915616,0.27110176176702605,10,0.3289725173530313
726,subtractive,"ra = 0.3,tol = 0.7",Mahalanobis,553.3371956532001,0.8311808209477501,3.571549727481178,13.748385680225365,0.734670155301946,0.5228177070080137,0.7553467561521253,0.507368418378762,0.27073886369698585,10,0.32868706100554707
562,subtractive,"ra = 0.7,tol = 0.3",Minkowski,2912.8332905206757,0.557482241086913,5.992055960535376,14.632676735257593,0.4268421587631467,0.5984718681987103,0.7193736017897092,0.3833769832682757,0.1526614428532829,19,0.3285833666372905
345,subtractive,"ra = 0.5,tol = 0.6",Manhattan,84.65444105974693,23.929174348568356,1.569259222293731,16.89767096085397,1.0060006306446727,0.4938245237505875,0.7425503355704698,0.4875016449605171,0.2820064886448715,9,0.328385949671806
561,subtractive,"ra = 0.7,tol = 0.2",Minkowski,3661.441979633366,0.3531574323639295,6.341532201502992,14.376326945643045,0.4615737419709134,0.5948828047266542,0.716152125279642,0.370231274749779,0.1415426251691475,21,0.32819396065492884
736,subtractive,"ra = 0.4,tol = 0.7",Mahalanobis,425.9706065975895,1.8262507827606145,3.0444534367457026,14.089271603691271,0.8221671666781851,0.5185331536588533,0.748724832214765,0.5030471493705555,0.29447236180904524,8,0.32805410734179713
563,subtractive,"ra = 0.7,tol = 0.4",Minkowski,802.6518138389469,3.369139577859007,4.421703564412752,15.958881203459303,0.6469250214155787,0.5917432398882416,0.7262639821029083,0.411506052098369,0.1829594017094017,15,0.32740340240047056
735,subtractive,"ra = 0.4,tol = 0.6",Mahalanobis,554.1486185518144,0.8170841473559175,3.573015070031664,13.731280399734526,0.7211238226650831,0.5077430619570892,0.7545413870246085,0.5055968582285684,0.2716409984067977,10,0.3264091391159035
174,subtractive,"ra = 0.8,tol = 0.5",Euclidean,865.8091787510621,4.821947408344028,4.328590260379639,16.03119999564876,0.7730940868490355,0.43284683016759384,0.7419239373601789,0.4662801916716919,0.2335902205686952,13,0.32521176158313536
365,subtractive,"ra = 0.7,tol = 0.6",Manhattan,97.32376934823276,12.777244281424963,1.9461544085147877,16.671579751496225,0.9355744080455396,0.49267973443605795,0.745413870246085,0.4795367822057866,0.25190638969234813,11,0.3245927124996176
355,subtractive,"ra = 0.6,tol = 0.6",Manhattan,92.77314966011852,13.335188431340685,1.8982684222308326,16.71432024134768,0.8469211369626151,0.482464841326109,0.7466666666666667,0.48373153740676716,0.25656512605042014,11,0.32438096084305973
742,subtractive,"ra = 0.5,tol = 0.3",Mahalanobis,594.3992365264935,0.6149020658204569,3.7556623688220903,13.63762168680488,0.7354177763984366,0.5088051058357618,0.7518568232662193,0.4968874434679997,0.26053333333333334,11,0.3241506489193139
743,subtractive,"ra = 0.5,tol = 0.4",Mahalanobis,594.3992365264935,0.6149020658204569,3.7556623688220903,13.63762168680488,0.7354177763984366,0.5088051058357618,0.7518568232662193,0.4968874434679997,0.26053333333333334,11,0.3241506489193139
552,subtractive,"ra = 0.6,tol = 0.3",Minkowski,2835.357872333248,0.45879326295579437,6.085843311014625,14.638012705190176,0.4282711589867249,0.5857781861469665,0.7166890380313199,0.3724267165094943,0.14316644113667118,21,0.32411132409846277
553,subtractive,"ra = 0.6,tol = 0.4",Minkowski,960.5581720742153,2.16349253701581,4.749754138759392,15.76627392692604,0.6377599964807269,0.5622330963124652,0.7255480984340045,0.4072253311147938,0.17242309767943875,17,0.3230915438912836
760,subtractive,"ra = 0.7,tol = 0.1",Mahalanobis,561.7251384887979,0.8385450038726912,3.586594807561166,13.757206566343065,0.6302552492357825,0.5358444873451466,0.7434451901565996,0.4793648063278317,0.26241317211216875,10,0.3229601567300984
534,subtractive,"ra = 0.4,tol = 0.5",Minkowski,753.9957316478515,3.2047226544370355,4.4355971081987375,16.037926403463313,0.6100491496840326,0.52410435978555,0.7293959731543624,0.4229333498368677,0.19273892151628402,16,0.32267628152776
325,subtractive,"ra = 0.3,tol = 0.6",Manhattan,67.52914268405571,15.901230801891975,1.6832008358127486,17.064333222362862,1.4779817307087277,0.4940921581550973,0.7366442953020135,0.46,0.24712202609363007,12,0.3225647966293996
192,subtractive,"ra = 1,tol = 0.3",Euclidean,1175.7040300968033,2.2510954444913245,4.879832822846629,15.684717814066895,0.7896470124783478,0.49739577758277825,0.7302013422818792,0.42441218462114755,0.1879881497441422,16,0.32199109455429437
