,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Rand,Fowlkes-Mallows,Jaccard,Number of clusters
241,mountain,"sigma = 0.5,tol = 0.2,grid p = 11",Manhattan,351.9651978148059,8.695362179964604,1.5662468946470596,24.891368921667006,0.832735716461726,0.5572129544280737,0.8679194630872483,0.8083830569167347,0.6773770491803278,3
242,mountain,"sigma = 0.5,tol = 0.3,grid p = 11",Manhattan,351.9651978148059,8.695362179964604,1.5662468946470596,24.891368921667006,0.832735716461726,0.5572129544280737,0.8679194630872483,0.8083830569167347,0.6773770491803278,3
243,mountain,"sigma = 0.5,tol = 0.4,grid p = 11",Manhattan,351.9651978148059,8.695362179964604,1.5662468946470596,24.891368921667006,0.832735716461726,0.5572129544280737,0.8679194630872483,0.8083830569167347,0.6773770491803278,3
244,mountain,"sigma = 0.5,tol = 0.5,grid p = 11",Manhattan,351.9651978148059,8.695362179964604,1.5662468946470596,24.891368921667006,0.832735716461726,0.5572129544280737,0.8679194630872483,0.8083830569167347,0.6773770491803278,3
245,mountain,"sigma = 0.5,tol = 0.6,grid p = 11",Manhattan,351.9651978148059,8.695362179964604,1.5662468946470596,24.891368921667006,0.832735716461726,0.5572129544280737,0.8679194630872483,0.8083830569167347,0.6773770491803278,3
246,mountain,"sigma = 0.5,tol = 0.7,grid p = 11",Manhattan,350.30004427005065,20.980451462037298,0.8615777828168534,25.43657623867081,0.5106038135593219,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
247,mountain,"sigma = 0.5,tol = 0.8,grid p = 11",Manhattan,350.30004427005065,20.980451462037298,0.8615777828168534,25.43657623867081,0.5106038135593219,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
248,mountain,"sigma = 0.5,tol = 0.9,grid p = 11",Manhattan,350.30004427005065,20.980451462037298,0.8615777828168534,25.43657623867081,0.5106038135593219,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
249,mountain,"sigma = 0.5,tol = 1,grid p = 11",Manhattan,350.30004427005065,20.980451462037298,0.8615777828168534,25.43657623867081,0.5106038135593219,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
250,mountain,"sigma = 0.6,tol = 0.1,grid p = 11",Manhattan,353.82912351148593,9.41122323876352,1.571528688431941,25.04959519743211,0.9307522496783239,0.552617196248678,0.905503355704698,0.8592459143745841,0.7529824561403509,3
251,mountain,"sigma = 0.6,tol = 0.2,grid p = 11",Manhattan,353.82912351148593,9.41122323876352,1.571528688431941,25.04959519743211,0.9307522496783239,0.552617196248678,0.905503355704698,0.8592459143745841,0.7529824561403509,3
252,mountain,"sigma = 0.6,tol = 0.3,grid p = 11",Manhattan,353.82912351148593,9.41122323876352,1.571528688431941,25.04959519743211,0.9307522496783239,0.552617196248678,0.905503355704698,0.8592459143745841,0.7529824561403509,3
253,mountain,"sigma = 0.6,tol = 0.4,grid p = 11",Manhattan,353.82912351148593,9.41122323876352,1.571528688431941,25.04959519743211,0.9307522496783239,0.552617196248678,0.905503355704698,0.8592459143745841,0.7529824561403509,3
254,mountain,"sigma = 0.6,tol = 0.5,grid p = 11",Manhattan,368.5768262102778,21.947807080367493,0.912436899745569,25.526728454440843,0.49362314291692816,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
255,mountain,"sigma = 0.6,tol = 0.6,grid p = 11",Manhattan,368.5768262102778,21.947807080367493,0.912436899745569,25.526728454440843,0.49362314291692816,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
256,mountain,"sigma = 0.6,tol = 0.7,grid p = 11",Manhattan,368.5768262102778,21.947807080367493,0.912436899745569,25.526728454440843,0.49362314291692816,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
257,mountain,"sigma = 0.6,tol = 0.8,grid p = 11",Manhattan,368.5768262102778,21.947807080367493,0.912436899745569,25.526728454440843,0.49362314291692816,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
258,mountain,"sigma = 0.6,tol = 0.9,grid p = 11",Manhattan,368.5768262102778,21.947807080367493,0.912436899745569,25.526728454440843,0.49362314291692816,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
259,mountain,"sigma = 0.6,tol = 1,grid p = 11",Manhattan,368.5768262102778,21.947807080367493,0.912436899745569,25.526728454440843,0.49362314291692816,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
260,mountain,"sigma = 0.7,tol = 0.1,grid p = 11",Manhattan,184.32344754356976,14.583412504300236,0.9194066752347453,25.92555882612373,4.8341836340147575,0.4608225688378733,0.759821029082774,0.7439975703891228,0.5653441295546558,3
261,mountain,"sigma = 0.7,tol = 0.2,grid p = 11",Manhattan,184.32344754356976,14.583412504300236,0.9194066752347453,25.92555882612373,4.8341836340147575,0.4608225688378733,0.759821029082774,0.7439975703891228,0.5653441295546558,3
262,mountain,"sigma = 0.7,tol = 0.3,grid p = 11",Manhattan,184.32344754356976,14.583412504300236,0.9194066752347453,25.92555882612373,4.8341836340147575,0.4608225688378733,0.759821029082774,0.7439975703891228,0.5653441295546558,3
263,mountain,"sigma = 0.7,tol = 0.4,grid p = 11",Manhattan,369.5108966378163,22.89364982989668,0.914967956413444,25.61111314002693,0.4934056893646545,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
264,mountain,"sigma = 0.7,tol = 0.5,grid p = 11",Manhattan,369.5108966378163,22.89364982989668,0.914967956413444,25.61111314002693,0.4934056893646545,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
265,mountain,"sigma = 0.7,tol = 0.6,grid p = 11",Manhattan,369.5108966378163,22.89364982989668,0.914967956413444,25.61111314002693,0.4934056893646545,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
266,mountain,"sigma = 0.7,tol = 0.7,grid p = 11",Manhattan,369.5108966378163,22.89364982989668,0.914967956413444,25.61111314002693,0.4934056893646545,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
267,mountain,"sigma = 0.7,tol = 0.8,grid p = 11",Manhattan,369.5108966378163,22.89364982989668,0.914967956413444,25.61111314002693,0.4934056893646545,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
268,mountain,"sigma = 0.7,tol = 0.9,grid p = 11",Manhattan,369.5108966378163,22.89364982989668,0.914967956413444,25.61111314002693,0.4934056893646545,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
269,mountain,"sigma = 0.7,tol = 1,grid p = 11",Manhattan,369.5108966378163,22.89364982989668,0.914967956413444,25.61111314002693,0.4934056893646545,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
270,mountain,"sigma = 0.8,tol = 0.1,grid p = 11",Manhattan,369.5108966378163,22.89364982989668,0.914967956413444,25.61111314002693,0.4934056893646545,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
271,mountain,"sigma = 0.8,tol = 0.2,grid p = 11",Manhattan,369.5108966378163,22.89364982989668,0.914967956413444,25.61111314002693,0.4934056893646545,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
272,mountain,"sigma = 0.8,tol = 0.3,grid p = 11",Manhattan,369.5108966378163,22.89364982989668,0.914967956413444,25.61111314002693,0.4934056893646545,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
273,mountain,"sigma = 0.8,tol = 0.4,grid p = 11",Manhattan,369.5108966378163,22.89364982989668,0.914967956413444,25.61111314002693,0.4934056893646545,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
274,mountain,"sigma = 0.8,tol = 0.5,grid p = 11",Manhattan,369.5108966378163,22.89364982989668,0.914967956413444,25.61111314002693,0.4934056893646545,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
275,mountain,"sigma = 0.8,tol = 0.6,grid p = 11",Manhattan,369.5108966378163,22.89364982989668,0.914967956413444,25.61111314002693,0.4934056893646545,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
276,mountain,"sigma = 0.8,tol = 0.7,grid p = 11",Manhattan,369.5108966378163,22.89364982989668,0.914967956413444,25.61111314002693,0.4934056893646545,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
277,mountain,"sigma = 0.8,tol = 0.8,grid p = 11",Manhattan,369.5108966378163,22.89364982989668,0.914967956413444,25.61111314002693,0.4934056893646545,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
278,mountain,"sigma = 0.8,tol = 0.9,grid p = 11",Manhattan,369.5108966378163,22.89364982989668,0.914967956413444,25.61111314002693,0.4934056893646545,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
279,mountain,"sigma = 0.8,tol = 1,grid p = 11",Manhattan,369.5108966378163,22.89364982989668,0.914967956413444,25.61111314002693,0.4934056893646545,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
280,mountain,"sigma = 0.9,tol = 0.1,grid p = 11",Manhattan,131.06371889959667,19.71341145805625,0.5783982025400858,26.52838769772574,6.471713853786647,0.4707500261119327,0.759821029082774,0.7439975703891228,0.5653441295546558,3
281,mountain,"sigma = 0.9,tol = 0.2,grid p = 11",Manhattan,261.8995425106742,29.684159873838933,0.5707487309388396,26.130621127729867,0.5950763758108389,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
282,mountain,"sigma = 0.9,tol = 0.3,grid p = 11",Manhattan,261.8995425106742,29.684159873838933,0.5707487309388396,26.130621127729867,0.5950763758108389,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
283,mountain,"sigma = 0.9,tol = 0.4,grid p = 11",Manhattan,261.8995425106742,29.684159873838933,0.5707487309388396,26.130621127729867,0.5950763758108389,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
284,mountain,"sigma = 0.9,tol = 0.5,grid p = 11",Manhattan,261.8995425106742,29.684159873838933,0.5707487309388396,26.130621127729867,0.5950763758108389,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
285,mountain,"sigma = 0.9,tol = 0.6,grid p = 11",Manhattan,261.8995425106742,29.684159873838933,0.5707487309388396,26.130621127729867,0.5950763758108389,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
286,mountain,"sigma = 0.9,tol = 0.7,grid p = 11",Manhattan,261.8995425106742,29.684159873838933,0.5707487309388396,26.130621127729867,0.5950763758108389,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
287,mountain,"sigma = 0.9,tol = 0.8,grid p = 11",Manhattan,261.8995425106742,29.684159873838933,0.5707487309388396,26.130621127729867,0.5950763758108389,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
288,mountain,"sigma = 0.9,tol = 0.9,grid p = 11",Manhattan,261.8995425106742,29.684159873838933,0.5707487309388396,26.130621127729867,0.5950763758108389,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
289,mountain,"sigma = 0.9,tol = 1,grid p = 11",Manhattan,261.8995425106742,29.684159873838933,0.5707487309388396,26.130621127729867,0.5950763758108389,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
290,mountain,"sigma = 1,tol = 0.1,grid p = 11",Manhattan,255.9605561949595,31.81844895105174,0.5478110814808715,26.269486550333735,0.607382297551789,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
291,mountain,"sigma = 1,tol = 0.2,grid p = 11",Manhattan,255.9605561949595,31.81844895105174,0.5478110814808715,26.269486550333735,0.607382297551789,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
292,mountain,"sigma = 1,tol = 0.3,grid p = 11",Manhattan,255.9605561949595,31.81844895105174,0.5478110814808715,26.269486550333735,0.607382297551789,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
293,mountain,"sigma = 1,tol = 0.4,grid p = 11",Manhattan,255.9605561949595,31.81844895105174,0.5478110814808715,26.269486550333735,0.607382297551789,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
294,mountain,"sigma = 1,tol = 0.5,grid p = 11",Manhattan,255.9605561949595,31.81844895105174,0.5478110814808715,26.269486550333735,0.607382297551789,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
295,mountain,"sigma = 1,tol = 0.6,grid p = 11",Manhattan,255.9605561949595,31.81844895105174,0.5478110814808715,26.269486550333735,0.607382297551789,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
296,mountain,"sigma = 1,tol = 0.7,grid p = 11",Manhattan,255.9605561949595,31.81844895105174,0.5478110814808715,26.269486550333735,0.607382297551789,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
297,mountain,"sigma = 1,tol = 0.8,grid p = 11",Manhattan,255.9605561949595,31.81844895105174,0.5478110814808715,26.269486550333735,0.607382297551789,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
298,mountain,"sigma = 1,tol = 0.9,grid p = 11",Manhattan,255.9605561949595,31.81844895105174,0.5478110814808715,26.269486550333735,0.607382297551789,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
299,mountain,"sigma = 1,tol = 1,grid p = 11",Manhattan,255.9605561949595,31.81844895105174,0.5478110814808715,26.269486550333735,0.607382297551789,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
300,subtractive,"ra = 0.1,tol = 0.1",Manhattan,411.94192777101625,22.53560174877908,1.0236701136386464,25.579586713102092,0.4709078517919037,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
301,subtractive,"ra = 0.1,tol = 0.2",Manhattan,411.94192777101625,22.53560174877908,1.0236701136386464,25.579586713102092,0.4709078517919037,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
302,subtractive,"ra = 0.1,tol = 0.3",Manhattan,411.94192777101625,22.53560174877908,1.0236701136386464,25.579586713102092,0.4709078517919037,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
303,subtractive,"ra = 0.1,tol = 0.4",Manhattan,411.94192777101625,22.53560174877908,1.0236701136386464,25.579586713102092,0.4709078517919037,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
304,subtractive,"ra = 0.1,tol = 0.5",Manhattan,411.94192777101625,22.53560174877908,1.0236701136386464,25.579586713102092,0.4709078517919037,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
305,subtractive,"ra = 0.1,tol = 0.6",Manhattan,411.94192777101625,22.53560174877908,1.0236701136386464,25.579586713102092,0.4709078517919037,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
306,subtractive,"ra = 0.1,tol = 0.7",Manhattan,411.94192777101625,22.53560174877908,1.0236701136386464,25.579586713102092,0.4709078517919037,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
307,subtractive,"ra = 0.1,tol = 0.8",Manhattan,411.94192777101625,22.53560174877908,1.0236701136386464,25.579586713102092,0.4709078517919037,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
308,subtractive,"ra = 0.1,tol = 0.9",Manhattan,inf,324.8367437673118,-0.6343525866335006,28.83659791264828,0.0,0.0,0.3288590604026846,0.5734623443633283,0.3288590604026846,1
309,subtractive,"ra = 0.1,tol = 1",Manhattan,inf,324.8367437673118,-0.6343525866335006,28.83659791264828,0.0,0.0,0.3288590604026846,0.5734623443633283,0.3288590604026846,1
310,subtractive,"ra = 0.2,tol = 0.1",Manhattan,246.47375282492894,9.73125780619187,1.2099701021825657,25.116475637704696,1.42011138566377,0.500315641194431,0.8922595078299776,0.8394931347337891,0.7231547482179811,3
311,subtractive,"ra = 0.2,tol = 0.2",Manhattan,246.47375282492894,9.73125780619187,1.2099701021825657,25.116475637704696,1.42011138566377,0.500315641194431,0.8922595078299776,0.8394931347337891,0.7231547482179811,3
312,subtractive,"ra = 0.2,tol = 0.3",Manhattan,246.47375282492894,9.73125780619187,1.2099701021825657,25.116475637704696,1.42011138566377,0.500315641194431,0.8922595078299776,0.8394931347337891,0.7231547482179811,3
313,subtractive,"ra = 0.2,tol = 0.4",Manhattan,246.47375282492894,9.73125780619187,1.2099701021825657,25.116475637704696,1.42011138566377,0.500315641194431,0.8922595078299776,0.8394931347337891,0.7231547482179811,3
314,subtractive,"ra = 0.2,tol = 0.5",Manhattan,246.47375282492894,9.73125780619187,1.2099701021825657,25.116475637704696,1.42011138566377,0.500315641194431,0.8922595078299776,0.8394931347337891,0.7231547482179811,3
315,subtractive,"ra = 0.2,tol = 0.6",Manhattan,207.85504492565363,28.848048106608715,0.33962866359404315,26.073478663922305,0.6678472607222542,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
316,subtractive,"ra = 0.2,tol = 0.7",Manhattan,inf,334.0148537275545,-0.6383141588667862,28.892323382597297,0.0,0.0,0.3288590604026846,0.5734623443633283,0.3288590604026846,1
317,subtractive,"ra = 0.2,tol = 0.8",Manhattan,inf,334.0148537275545,-0.6383141588667862,28.892323382597297,0.0,0.0,0.3288590604026846,0.5734623443633283,0.3288590604026846,1
318,subtractive,"ra = 0.2,tol = 0.9",Manhattan,inf,334.0148537275545,-0.6383141588667862,28.892323382597297,0.0,0.0,0.3288590604026846,0.5734623443633283,0.3288590604026846,1
319,subtractive,"ra = 0.2,tol = 1",Manhattan,inf,334.0148537275545,-0.6383141588667862,28.892323382597297,0.0,0.0,0.3288590604026846,0.5734623443633283,0.3288590604026846,1
320,subtractive,"ra = 0.3,tol = 0.1",Manhattan,204.1311708730509,1.175769900604851,2.449444432989247,24.18547252131591,1.3314653430001144,0.3228646747473144,0.7960626398210291,0.6168058285256124,0.38933547695605575,9
321,subtractive,"ra = 0.3,tol = 0.2",Manhattan,204.1311708730509,1.175769900604851,2.449444432989247,24.18547252131591,1.3314653430001144,0.3228646747473144,0.7960626398210291,0.6168058285256124,0.38933547695605575,9
322,subtractive,"ra = 0.3,tol = 0.3",Manhattan,265.07426842990515,3.233024647025652,1.989570663646595,24.445102436030766,1.0907144764752195,0.4737850796384556,0.8715883668903803,0.7822622466333785,0.6248366013071895,5
323,subtractive,"ra = 0.3,tol = 0.4",Manhattan,207.85504492565363,28.848048106608715,0.33962866359404315,26.073478663922305,0.6678472607222542,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
324,subtractive,"ra = 0.3,tol = 0.5",Manhattan,207.85504492565363,28.848048106608715,0.33962866359404315,26.073478663922305,0.6678472607222542,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
325,subtractive,"ra = 0.3,tol = 0.6",Manhattan,207.85504492565363,28.848048106608715,0.33962866359404315,26.073478663922305,0.6678472607222542,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
326,subtractive,"ra = 0.3,tol = 0.7",Manhattan,207.85504492565363,28.848048106608715,0.33962866359404315,26.073478663922305,0.6678472607222542,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
327,subtractive,"ra = 0.3,tol = 0.8",Manhattan,207.85504492565363,28.848048106608715,0.33962866359404315,26.073478663922305,0.6678472607222542,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
328,subtractive,"ra = 0.3,tol = 0.9",Manhattan,207.85504492565363,28.848048106608715,0.33962866359404315,26.073478663922305,0.6678472607222542,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
329,subtractive,"ra = 0.3,tol = 1",Manhattan,207.85504492565363,28.848048106608715,0.33962866359404315,26.073478663922305,0.6678472607222542,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
330,subtractive,"ra = 0.4,tol = 0.1",Manhattan,144.61164411056956,3.4684465818558827,1.613676445693178,25.132644507408035,1.5023340137680525,0.2889018814913014,0.8080536912751678,0.6562787835305166,0.46601941747572817,6
331,subtractive,"ra = 0.4,tol = 0.2",Manhattan,144.61164411056956,3.4684465818558827,1.613676445693178,25.132644507408035,1.5023340137680525,0.2889018814913014,0.8080536912751678,0.6562787835305166,0.46601941747572817,6
332,subtractive,"ra = 0.4,tol = 0.3",Manhattan,274.1253803316863,9.025801422152943,1.316300187957191,24.96596392117955,1.2471828672920564,0.49526066166776306,0.8859060402684564,0.8306394195437842,0.7100295656129179,3
333,subtractive,"ra = 0.4,tol = 0.4",Manhattan,274.1253803316863,9.025801422152943,1.316300187957191,24.96596392117955,1.2471828672920564,0.49526066166776306,0.8859060402684564,0.8306394195437842,0.7100295656129179,3
334,subtractive,"ra = 0.4,tol = 0.5",Manhattan,274.1253803316863,9.025801422152943,1.316300187957191,24.96596392117955,1.2471828672920564,0.49526066166776306,0.8859060402684564,0.8306394195437842,0.7100295656129179,3
335,subtractive,"ra = 0.4,tol = 0.6",Manhattan,207.85504492565363,28.848048106608715,0.33962866359404315,26.073478663922305,0.6678472607222542,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
336,subtractive,"ra = 0.4,tol = 0.7",Manhattan,207.85504492565363,28.848048106608715,0.33962866359404315,26.073478663922305,0.6678472607222542,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
337,subtractive,"ra = 0.4,tol = 0.8",Manhattan,207.85504492565363,28.848048106608715,0.33962866359404315,26.073478663922305,0.6678472607222542,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
338,subtractive,"ra = 0.4,tol = 0.9",Manhattan,207.85504492565363,28.848048106608715,0.33962866359404315,26.073478663922305,0.6678472607222542,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
339,subtractive,"ra = 0.4,tol = 1",Manhattan,207.85504492565363,28.848048106608715,0.33962866359404315,26.073478663922305,0.6678472607222542,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
340,subtractive,"ra = 0.5,tol = 0.1",Manhattan,251.25432646212545,1.2531315210148741,2.516548770428833,23.95956834978805,1.2260323479201871,0.3721392641486057,0.8016107382550336,0.6323964450275279,0.41932949188056573,8
341,subtractive,"ra = 0.5,tol = 0.2",Manhattan,302.89707400510895,2.8836190333060236,2.122953676748937,24.216358419572835,1.0789272995664045,0.450285486228044,0.8681879194630873,0.7759146262807064,0.616206357477853,5
342,subtractive,"ra = 0.5,tol = 0.3",Manhattan,302.89707400510895,2.8836190333060236,2.122953676748937,24.216358419572835,1.0789272995664045,0.450285486228044,0.8681879194630873,0.7759146262807064,0.616206357477853,5
343,subtractive,"ra = 0.5,tol = 0.4",Manhattan,361.2147799502993,3.9450192413578464,2.0044784066862054,24.173743200884328,0.848087806909887,0.5460116828654614,0.8585234899328859,0.7667161649946447,0.6162621359223301,4
344,subtractive,"ra = 0.5,tol = 0.5",Manhattan,399.3411886177058,7.179304902391937,1.692530754590947,24.50819445639337,0.8659464186317486,0.5610410703668712,0.8859060402684564,0.8306394195437842,0.7100295656129179,3
345,subtractive,"ra = 0.5,tol = 0.6",Manhattan,399.3411886177058,7.179304902391937,1.692530754590947,24.50819445639337,0.8659464186317486,0.5610410703668712,0.8859060402684564,0.8306394195437842,0.7100295656129179,3
346,subtractive,"ra = 0.5,tol = 0.7",Manhattan,329.534822271921,21.292310012510594,0.8004697567550908,25.466085946327155,0.5142797188898497,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
347,subtractive,"ra = 0.5,tol = 0.8",Manhattan,329.534822271921,21.292310012510594,0.8004697567550908,25.466085946327155,0.5142797188898497,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
348,subtractive,"ra = 0.5,tol = 0.9",Manhattan,329.534822271921,21.292310012510594,0.8004697567550908,25.466085946327155,0.5142797188898497,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
349,subtractive,"ra = 0.5,tol = 1",Manhattan,329.534822271921,21.292310012510594,0.8004697567550908,25.466085946327155,0.5142797188898497,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
350,subtractive,"ra = 0.6,tol = 0.1",Manhattan,265.8783354010186,2.1802167176932263,2.2226634312965925,24.20407942912112,1.105327488325573,0.6526627157412238,0.8272035794183445,0.7027654110470628,0.5295980511571254,6
351,subtractive,"ra = 0.6,tol = 0.2",Manhattan,284.43265117935607,2.9780697729473222,2.06005711727961,24.280816918352617,1.296476124285631,0.5207082947029417,0.8348993288590604,0.7189965030634553,0.5509856412752494,5
352,subtractive,"ra = 0.6,tol = 0.3",Manhattan,361.2147799502993,3.9450192413578464,2.0044784066862054,24.173743200884328,0.848087806909887,0.5460116828654614,0.8585234899328859,0.7667161649946447,0.6162621359223301,4
353,subtractive,"ra = 0.6,tol = 0.4",Manhattan,361.2147799502993,3.9450192413578464,2.0044784066862054,24.173743200884328,0.848087806909887,0.5460116828654614,0.8585234899328859,0.7667161649946447,0.6162621359223301,4
354,subtractive,"ra = 0.6,tol = 0.5",Manhattan,399.3411886177058,7.179304902391937,1.692530754590947,24.50819445639337,0.8659464186317486,0.5610410703668712,0.8859060402684564,0.8306394195437842,0.7100295656129179,3
355,subtractive,"ra = 0.6,tol = 0.6",Manhattan,399.3411886177058,7.179304902391937,1.692530754590947,24.50819445639337,0.8659464186317486,0.5610410703668712,0.8859060402684564,0.8306394195437842,0.7100295656129179,3
356,subtractive,"ra = 0.6,tol = 0.7",Manhattan,399.3411886177058,7.179304902391937,1.692530754590947,24.50819445639337,0.8659464186317486,0.5610410703668712,0.8859060402684564,0.8306394195437842,0.7100295656129179,3
357,subtractive,"ra = 0.6,tol = 0.8",Manhattan,329.534822271921,21.292310012510594,0.8004697567550908,25.466085946327155,0.5142797188898497,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
358,subtractive,"ra = 0.6,tol = 0.9",Manhattan,329.534822271921,21.292310012510594,0.8004697567550908,25.466085946327155,0.5142797188898497,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
359,subtractive,"ra = 0.6,tol = 1",Manhattan,329.534822271921,21.292310012510594,0.8004697567550908,25.466085946327155,0.5142797188898497,0.6507774151917286,0.7762863534675615,0.7714542762891773,0.5951417004048583,2
360,subtractive,"ra = 0.7,tol = 0.1",Manhattan,286.06266131221986,2.999860552523221,2.065771501018528,24.295397801638554,1.244545682144275,0.4627150145326726,0.8350782997762863,0.7221513768061559,0.5571840461316675,5
361,subtractive,"ra = 0.7,tol = 0.2",Manhattan,286.06266131221986,2.999860552523221,2.065771501018528,24.295397801638554,1.244545682144275,0.4627150145326726,0.8350782997762863,0.7221513768061559,0.5571840461316675,5
362,subtractive,"ra = 0.7,tol = 0.3",Manhattan,363.42213766899135,3.9722577158277206,2.010570739252954,24.18750479193893,0.7885501815237294,0.5548577296337481,0.8587024608501118,0.7695229159761647,0.621615144979631,4
363,subtractive,"ra = 0.7,tol = 0.4",Manhattan,363.42213766899135,3.9722577158277206,2.010570739252954,24.18750479193893,0.7885501815237294,0.5548577296337481,0.8587024608501118,0.7695229159761647,0.621615144979631,4
364,subtractive,"ra = 0.7,tol = 0.5",Manhattan,399.3411886177058,7.179304902391937,1.692530754590947,24.50819445639337,0.8659464186317486,0.5610410703668712,0.8859060402684564,0.8306394195437842,0.7100295656129179,3
