,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Number of clusters,punctuation
367,subtractive,"ra = 0.7,tol = 0.8",Manhattan,23.948202461262124,4916.847809117385,-1.4141632809473115,20.601135044825885,0.4904104938535125,0.6754930975880713,3,0.272452821483355
377,subtractive,"ra = 0.8,tol = 0.8",Manhattan,23.948202461262124,4916.847809117385,-1.4141632809473115,20.601135044825885,0.4904104938535125,0.6754930975880713,3,0.272452821483355
131,subtractive,"ra = 0.4,tol = 0.2",Euclidean,5759.369860318388,0.07334607335491315,8.177132333369036,15.978532087423723,0.7010568112459047,0.48986431577554607,77,0.27225895240183856
171,subtractive,"ra = 0.8,tol = 0.2",Euclidean,4739.911601683365,0.8870470108579848,6.6543147187538745,16.51822191427197,0.8668247051367951,0.509117814906012,29,0.27210086460477034
182,subtractive,"ra = 0.9,tol = 0.3",Euclidean,4277.585890639366,1.7976338281635842,6.223882972631246,16.672043719480243,0.7462733409633363,0.5288803410152151,22,0.2717430158152126
180,subtractive,"ra = 0.9,tol = 0.1",Euclidean,4859.552131382647,0.5699666517432301,6.909116609327183,16.452006249936257,0.9920186884839682,0.48824022916925425,35,0.27172676816968994
192,subtractive,"ra = 1,tol = 0.3",Euclidean,4504.934018914817,1.7074878552324853,6.27566741117669,16.620595659088508,0.741904988399735,0.5288722305595689,22,0.27169578093864316
190,subtractive,"ra = 1,tol = 0.1",Euclidean,4722.37762437621,0.9624533616283732,6.608410074917118,16.529626903441294,0.9157718829802654,0.5016405956171693,28,0.27137385450461715
318,subtractive,"ra = 0.2,tol = 0.9",Manhattan,43.595159881970254,554.3552040982526,-0.11175906513255868,19.44016902132689,2.556871142626785,0.47935474611081624,5,0.27115609535598256
117,subtractive,"ra = 0.2,tol = 0.8",Euclidean,1473.4376008582592,24.06916233567725,4.35619153164727,17.880209548145594,0.8005289347494213,0.541982110634403,11,0.2710690767709461
134,subtractive,"ra = 0.4,tol = 0.5",Euclidean,3684.7092864563415,1.15273538284264,6.402487864127294,16.780216924284076,1.0207397994409793,0.48638422133233516,29,0.2706450726233179
176,subtractive,"ra = 0.8,tol = 0.7",Euclidean,1579.806232193589,34.834994744347014,4.192225594281423,17.848559184817866,0.5596669934643852,0.5691313652616712,9,0.2705447513780071
578,subtractive,"ra = 0.8,tol = 0.9",Minkowski,12.450230735300641,19262.747277093393,-1.6577632148675492,22.542004591549315,0.7241218473420236,0.5580253226416266,4,0.2705385590746991
568,subtractive,"ra = 0.7,tol = 0.9",Minkowski,12.450230735300641,19262.747277093393,-1.6577632148675492,22.542004591549315,0.7241218473420236,0.5580253226416266,4,0.2705385590746991
558,subtractive,"ra = 0.6,tol = 0.9",Minkowski,12.161192337321388,19531.626924567594,-1.6812524447753359,22.555866599046368,0.7261683996751331,0.5580253226416266,4,0.2705365512498294
170,subtractive,"ra = 0.8,tol = 0.1",Euclidean,5089.243922033331,0.427261113194524,7.09106635141285,16.380250898458474,0.945083936121747,0.4793410236897177,39,0.2701326064832931
162,subtractive,"ra = 0.7,tol = 0.3",Euclidean,4126.121601712553,1.10030901132558,6.473435554446082,16.663487632627287,0.8721755015007264,0.4981975400201111,28,0.26998270292660576
164,subtractive,"ra = 0.7,tol = 0.5",Euclidean,3983.0047839732865,2.3775490917253626,6.041273912555141,16.761022263333267,0.7303974691397876,0.5204207501550792,20,0.26937367969710047
125,subtractive,"ra = 0.3,tol = 0.6",Euclidean,3318.796745281571,1.4971764885525107,6.212162513622009,16.898742277857885,1.1214068234918608,0.47193557949001586,27,0.2693034796996096
163,subtractive,"ra = 0.7,tol = 0.4",Euclidean,3979.4788163126836,1.934954213551275,6.1516450264598275,16.745656123207148,0.7948849376139718,0.5101339288587944,22,0.2692476701519389
140,subtractive,"ra = 0.5,tol = 0.1",Euclidean,5341.769928924143,0.09742428717657685,7.971995162089456,16.100167562196976,0.840147235328998,0.4616211604862938,71,0.2690367714561964
345,subtractive,"ra = 0.5,tol = 0.6",Manhattan,127.37357953646378,15.09186670460353,2.3402387831502907,18.162820966889743,1.1035300800294983,0.5690443500929104,16,0.26894683130345004
